1,에이치엘비생명과학                      ,5710,33800,2,900,2.74,4,2440,-29.94,2,100.20,3454678,1,38138,29776,33800,33750,4843,3657,20190629
0,에이치엘비                              ,35300,167800,5,200,-0.12,4,15100,-29.96,2,61.62,1698930,1,10663,20321,167800,167700,5524,2157,20190630
1,에이치엘비생명과학                      ,5710,33800,2,900,2.74,4,2440,-29.94,2,100.20,3454678,1,38138,29776,33800,33750,4843,3657,20190630
0,에이치엘비                              ,35300,167800,5,200,-0.12,4,15100,-29.96,2,61.62,1698930,1,10663,20321,167800,167700,5524,2157,20190631
1,에이치엘비생명과학                      ,5710,33800,2,900,2.74,4,2440,-29.94,2,100.20,3454678,1,38138,29776,33800,33750,4843,3657,20190631
0,에이치엘비                              ,35300,167800,5,200,-0.12,4,15100,-29.96,2,61.62,1698930,1,10663,20321,167800,167700,5524,2157,20190701
1,에이치엘비생명과학                      ,5710,33800,2,900,2.74,4,2440,-29.94,2,100.20,3454678,1,38138,29776,33800,33750,4843,3657,20190701
0,이원컴포텍                              ,2555,7920,5,80,-1.00,4,1095,-30.00,1,176.43,1115144,1,11388,5468,7930,7920,619,1183,20190702
0,유니맥스글로벌                          ,4320,1705,2,145,9.29,4,1840,-29.87,1,507.20,2882003,1,77544,41102,1710,1705,2200,954,20190709
0,뉴인텍                                  ,546,1360,5,30,-2.16,4,234,-30.00,1,57.21,249834,1,41017,50496,1370,1360,11125,1772,20190716
0,리드                                    ,3740,753,0,0,0.00,4,1600,-29.96,1,0.00,0,1,0,0,0,0,0,0,20190727
1,대유에이피                              ,10600,9370,2,30,0.32,4,4500,-29.80,1,24.30,26849,1,3223,2080,9380,9370,657,150,20190727
2,지니틱스                                ,3480,3115,2,90,2.98,4,1490,-29.98,1,72.97,6285854,1,59075,60451,3120,3115,6977,12372,20190727
0,리드                                    ,3740,753,0,0,0.00,4,1600,-29.96,1,0.00,0,1,0,0,0,0,0,0,20190728
1,대유에이피                              ,10600,9370,2,30,0.32,4,4500,-29.80,1,24.30,26849,1,3223,2080,9380,9370,657,150,20190728
2,지니틱스                                ,3480,3115,2,90,2.98,4,1490,-29.98,1,72.97,6285854,1,59075,60451,3120,3115,6977,12372,20190728
0,리드                                    ,3740,753,0,0,0.00,4,1600,-29.96,1,0.00,0,1,0,0,0,0,0,0,20190729
1,대유에이피                              ,10600,9370,2,30,0.32,4,4500,-29.80,1,24.30,26849,1,3223,2080,9380,9370,657,150,20190729
2,지니틱스                                ,3480,3115,2,90,2.98,4,1490,-29.98,1,72.97,6285854,1,59075,60451,3120,3115,6977,12372,20190729
0,두올산업                                ,1200,1375,2,55,4.17,4,510,-29.82,1,144.50,9917433,1,719907,306504,1380,1375,160691,6472,20190731
1,액션스퀘어                              ,2695,1740,2,60,3.57,4,1150,-29.91,1,22.47,2201798,1,93483,22037,1740,1735,16997,1,20190731
0,제낙스                                  ,7000,3230,5,740,-18.64,4,3000,-30.00,1,1353.60,1884828,1,9520,31598,3235,3230,2481,2683,20190802
1,아이텍                                  ,8600,6070,2,90,1.51,4,3650,-29.80,1,43.90,41750,1,13934,9792,6080,6070,1000,1165,20190802
0,신라젠                                  ,31200,18050,5,1200,-6.23,4,13350,-29.97,1,104.68,6780176,1,188579,426077,18100,18050,32696,25405,20190803
0,신라젠                                  ,31200,18050,5,1200,-6.23,4,13350,-29.97,1,104.68,6780176,1,188579,426077,18100,18050,32696,25405,20190804
0,신라젠                                  ,31200,18050,5,1200,-6.23,4,13350,-29.97,1,104.68,6780176,1,188579,426077,18100,18050,32696,25405,20190805
0,아이씨케이                              ,1005,1850,2,5,0.27,4,425,-29.72,1,72.49,147891,1,51235,107823,1850,1845,2753,32704,20190806
1,디에이테크놀로지                        ,1800,2000,2,25,1.27,4,765,-29.82,1,116.71,621941,1,40665,46282,2000,1995,17315,1775,20190806
2,신라젠                                  ,21850,18050,5,1200,-6.23,4,9350,-29.97,2,104.68,6780176,1,188579,426077,18100,18050,32696,25405,20190806
3,코윈테크                                ,21750,24950,5,50,-0.20,4,9300,-29.95,1,49.66,13242,1,6503,4315,24950,24900,697,200,20190806
0,흥국                                    ,4430,4580,2,40,0.88,4,1890,-29.91,1,56.73,13898,1,7777,4346,4580,4570,694,20,20190807
1,코미팜                                  ,11550,14300,2,300,2.14,4,4950,-30.00,1,113.26,333070,1,41006,49822,14350,14300,3473,1778,20190807
2,넥스트아이                              ,1265,1380,5,35,-2.47,4,540,-29.92,1,9.40,695383,1,31986,109010,1390,1380,1070,21627,20190807
3,신라젠                                  ,15300,18050,5,1200,-6.23,4,6550,-29.98,3,104.68,6780176,1,188579,426077,18100,18050,32696,25405,20190807
0,엑세스바이오                            ,1640,2200,2,95,4.51,4,700,-29.91,1,607.16,1945424,1,17351,31735,2200,2195,1944,535,20190808
0,미래SCI                                 ,615,412,2,4,0.98,4,263,-29.95,1,48.52,304662,1,106024,45770,412,410,38520,521,20190817
1,디에스티                                ,661,790,2,28,3.67,4,282,-29.90,1,183.64,324376,1,58394,11067,790,788,3982,6,20190817
2,핸디소프트                              ,2250,2435,2,100,4.28,4,960,-29.91,1,167.27,20904,1,5106,4211,2435,2410,1834,350,20190817
0,미래SCI                                 ,615,412,2,4,0.98,4,263,-29.95,1,48.52,304662,1,106024,45770,412,410,38520,521,20190818
1,디에스티                                ,661,790,2,28,3.67,4,282,-29.90,1,183.64,324376,1,58394,11067,790,788,3982,6,20190818
2,핸디소프트                              ,2250,2435,2,100,4.28,4,960,-29.91,1,167.27,20904,1,5106,4211,2435,2410,1834,350,20190818
0,미래SCI                                 ,615,412,2,4,0.98,4,263,-29.95,1,48.52,304662,1,106024,45770,412,410,38520,521,20190819
1,디에스티                                ,661,790,2,28,3.67,4,282,-29.90,1,183.64,324376,1,58394,11067,790,788,3982,6,20190819
2,핸디소프트                              ,2250,2435,2,100,4.28,4,960,-29.91,1,167.27,20904,1,5106,4211,2435,2410,1834,350,20190819
0,에스엔텍비엠                            ,8150,2585,5,15,-0.58,4,3450,-29.74,1,42.95,692421,1,30375,129882,2590,2585,1059,2458,20190828
0,아이에이네트웍스                        ,9000,6300,2,120,1.94,4,3800,-29.69,1,181.28,182317,1,5148,33145,6310,6300,24,10550,20190904
0,더블유에프엠                            ,1470,1175,0,0,0.00,4,630,-30.00,1,0.00,0,1,0,0,0,0,0,0,20190911
0,리드                                    ,1675,753,0,0,0.00,4,715,-29.92,1,0.00,0,1,0,0,0,0,0,0,20190918
0,헬릭스미스                              ,120000,95900,5,900,-0.93,4,51400,-29.99,1,61.72,438618,1,9812,19533,96000,95900,924,1411,20190925
0,팍스넷                                  ,7550,8790,2,220,2.57,4,3200,-29.77,1,126.15,653249,1,14948,21678,8800,8790,1449,173,20190926
1,헬릭스미스                              ,84000,95900,5,900,-0.93,4,36000,-30.00,2,61.72,438618,1,9812,19533,96000,95900,924,1411,20190926
2,나노캠텍                                ,2945,2650,2,140,5.58,4,1260,-29.96,1,226.98,16467132,1,69434,77663,2650,2645,15603,14831,20190926
0,에스모                                  ,3840,1930,3,0,0.00,4,1640,-29.93,1,76.39,4141799,1,327282,516853,1930,1925,45554,11237,20190928
1,에스모 머티리얼즈                       ,2870,1450,2,15,1.05,4,1225,-29.91,1,96.30,731865,1,55087,23278,1450,1445,12157,2830,20190928
2,디에이테크놀로지                        ,1700,2000,2,25,1.27,4,725,-29.90,1,116.71,621941,1,40665,46282,2000,1995,17315,1775,20190928
0,에스모                                  ,3840,1930,3,0,0.00,4,1640,-29.93,1,76.39,4141799,1,327282,516853,1930,1925,45554,11237,20190929
1,에스모 머티리얼즈                       ,2870,1450,2,15,1.05,4,1225,-29.91,1,96.30,731865,1,55087,23278,1450,1445,12157,2830,20190929
2,디에이테크놀로지                        ,1700,2000,2,25,1.27,4,725,-29.90,1,116.71,621941,1,40665,46282,2000,1995,17315,1775,20190929
0,에스모                                  ,3840,1930,3,0,0.00,4,1640,-29.93,1,76.39,4141799,1,327282,516853,1930,1925,45554,11237,20190930
1,에스모 머티리얼즈                       ,2870,1450,2,15,1.05,4,1225,-29.91,1,96.30,731865,1,55087,23278,1450,1445,12157,2830,20190930
2,디에이테크놀로지                        ,1700,2000,2,25,1.27,4,725,-29.90,1,116.71,621941,1,40665,46282,2000,1995,17315,1775,20190930
0,에스모                                  ,2690,1930,3,0,0.00,4,1150,-29.95,2,76.39,4141799,1,327282,516853,1930,1925,45554,11237,20190931
1,에스모 머티리얼즈                       ,2010,1450,2,15,1.05,4,860,-29.97,2,96.30,731865,1,55087,23278,1450,1445,12157,2830,20190931
2,이더블유케이                            ,9100,8210,2,210,2.63,4,3900,-30.00,1,29.88,89002,1,4552,5523,8250,8210,41,2983,20190931
3,블러썸엠앤씨                            ,9500,10650,2,950,9.79,4,4050,-29.89,1,190.16,370513,1,14836,8682,10700,10650,2200,587,20190931
0,에스모                                  ,2690,1930,3,0,0.00,4,1150,-29.95,2,76.39,4141799,1,327282,516853,1930,1925,45554,11237,20191001
1,에스모 머티리얼즈                       ,2010,1450,2,15,1.05,4,860,-29.97,2,96.30,731865,1,55087,23278,1450,1445,12157,2830,20191001
2,이더블유케이                            ,9100,8210,2,210,2.63,4,3900,-30.00,1,29.88,89002,1,4552,5523,8250,8210,41,2983,20191001
3,블러썸엠앤씨                            ,9500,10650,2,950,9.79,4,4050,-29.89,1,190.16,370513,1,14836,8682,10700,10650,2200,587,20191001
0,에스모                                  ,1885,1930,3,0,0.00,4,805,-29.93,3,76.39,4141799,1,327282,516853,1930,1925,45554,11237,20191002
1,이더블유케이                            ,6370,8210,2,210,2.63,4,2730,-30.00,2,29.88,89002,1,4552,5523,8250,8210,41,2983,20191002
0,강스템바이오텍                          ,9650,7790,5,70,-0.89,4,4100,-29.82,1,139.89,1135890,1,11882,18919,7800,7790,967,219,20191026
0,강스템바이오텍                          ,9650,7790,5,70,-0.89,4,4100,-29.82,1,139.89,1135890,1,11882,18919,7800,7790,967,219,20191027
0,강스템바이오텍                          ,9650,7790,5,70,-0.89,4,4100,-29.82,1,139.89,1135890,1,11882,18919,7800,7790,967,219,20191028
