1,용평리조트                              ,12000,6460,2,10,0.16,1,2750,29.73,2,77.53,74759,0,12060,30493,6470,6460,358,567,20190206
0,현대건설우                              ,226500,151500,5,1000,-0.66,1,52000,29.80,1,225.92,377,0,278,493,151500,151000,158,103,20190207
1,용평리조트                              ,12000,6460,2,10,0.16,1,2750,29.73,2,77.53,74759,0,12060,30493,6470,6460,358,567,20190207
0,쌍용양회우                              ,7690,14850,5,50,-0.34,1,1770,29.90,1,83.30,15149,0,4529,4549,14850,14800,3,106,20190208
0,동부제철                                ,12000,7720,2,10,0.13,1,2740,29.59,1,79.77,16610,0,1456,2963,7730,7720,174,38,20190209
0,동부제철                                ,12000,7720,2,10,0.13,1,2740,29.59,1,79.77,16610,0,1456,2963,7730,7720,174,38,20190210
0,동부제철                                ,12000,7720,2,10,0.13,1,2740,29.59,1,79.77,16610,0,1456,2963,7730,7720,174,38,20190211
0,DSR제강                                 ,6170,4060,5,55,-1.34,1,1420,29.89,1,219.81,51520,0,3479,6142,4075,4060,413,19,20190213
1,DSR                                     ,5510,3955,2,20,0.51,1,1270,29.95,1,77.53,24107,0,1007,5804,3955,3945,77,30,20190213
0,현대건설우                              ,269000,151500,5,1000,-0.66,1,62000,29.95,1,225.92,377,0,278,493,151500,151000,158,103,20190219
1,현대비앤지스틸우                        ,84300,57000,2,500,0.88,1,19400,29.89,1,121.29,131,0,86,84,57000,56500,13,8,20190219
0,한창                                    ,2860,3450,2,80,2.37,1,660,30.00,1,98.76,1784166,0,112283,35332,3450,3445,2358,909,20190220
0,사조동아원                              ,1680,1040,5,5,-0.48,1,385,29.73,1,105.61,277555,0,124254,389967,1040,1035,3762,12232,20190222
0,카리스국보                              ,23200,3320,5,110,-3.21,1,5350,29.97,1,54.64,636299,0,14421,22970,3325,3320,761,759,20190313
0,금강공업우                              ,44500,8740,5,170,-1.91,1,10250,29.93,1,63.55,1864,0,781,595,8780,8740,44,104,20190315
0,카리스국보                              ,29700,3320,5,110,-3.21,1,6850,29.98,1,54.64,636299,0,14421,22970,3325,3320,761,759,20190319
0,금강공업우                              ,69600,8740,5,170,-1.91,1,16000,29.85,1,63.55,1864,0,781,595,8780,8740,44,104,20190320
0,금강공업우                              ,90400,8740,5,170,-1.91,1,20800,29.89,2,63.55,1864,0,781,595,8780,8740,44,104,20190321
0,BYC우                                   ,148000,126500,2,500,0.40,1,34000,29.82,1,154.50,57,0,314,350,126500,126000,59,1,20190322
0,동원시스템즈우                          ,27200,25950,2,50,0.19,1,6250,29.83,1,798.30,408,0,600,227,26000,25950,87,62,20190323
0,동원시스템즈우                          ,27200,25950,2,50,0.19,1,6250,29.83,1,798.30,408,0,600,227,26000,25950,87,62,20190324
0,동원시스템즈우                          ,27200,25950,2,50,0.19,1,6250,29.83,1,798.30,408,0,600,227,26000,25950,87,62,20190325
0,폴루스바이오팜                          ,2980,1225,0,0,0.00,1,685,29.85,1,0.00,0,0,0,0,0,0,0,0,20190326
0,국제약품                                ,5810,4725,2,180,3.96,1,1340,29.98,1,656.77,853653,0,28720,8878,4730,4725,7290,1292,20190328
0,부산주공                                ,712,454,5,2,-0.44,1,164,29.93,1,80.34,65298,0,22133,31724,458,454,516,3280,20190404
1,코아스                                  ,1785,1330,2,10,0.76,1,410,29.82,1,88.76,163445,0,44390,61911,1335,1330,1036,3815,20190404
0,에이프로젠 KIC                          ,3610,2245,2,45,2.05,1,830,29.86,1,105.66,4557100,0,200828,240038,2245,2240,16508,10566,20190405
1,이아이디                                ,249,251,2,2,0.80,1,57,29.69,1,78.21,2834925,0,1031352,1054614,251,250,53702,28548,20190405
0,동양네트웍스                            ,2635,850,5,10,-1.16,1,605,29.80,1,132.28,2660513,0,23315,124838,851,850,4472,31849,20190406
0,동양네트웍스                            ,2635,850,5,10,-1.16,1,605,29.80,1,132.28,2660513,0,23315,124838,851,850,4472,31849,20190407
0,동양네트웍스                            ,2635,850,5,10,-1.16,1,605,29.80,1,132.28,2660513,0,23315,124838,851,850,4472,31849,20190408
0,한진칼우                                ,21500,37550,5,1050,-2.72,1,4950,29.91,1,42.29,19190,0,811,3898,37800,37550,42,317,20190409
0,한진칼우                                ,27950,37550,5,1050,-2.72,1,6450,30.00,2,42.29,19190,0,811,3898,37800,37550,42,317,20190410
0,대한항공우                              ,23900,15350,3,0,0.00,1,5500,29.89,1,60.97,8194,0,5127,7020,15350,15250,652,5,20190411
1,남선알미우                              ,33650,36950,2,950,2.64,1,7750,29.92,1,172.37,16731,0,1793,1462,37000,36950,107,3,20190411
2,한진칼우                                ,36300,37550,5,1050,-2.72,1,8350,29.87,3,42.29,19190,0,811,3898,37800,37550,42,317,20190411
0,금호산업우                              ,29050,51000,2,2050,4.19,1,6700,29.98,1,602.74,17564,0,1934,1023,51000,50700,88,97,20190412
1,대한항공우                              ,31050,15350,3,0,0.00,1,7150,29.92,2,60.97,8194,0,5127,7020,15350,15250,652,5,20190412
2,한진칼우                                ,47150,37550,5,1050,-2.72,1,10850,29.89,4,42.29,19190,0,811,3898,37800,37550,42,317,20190412
3,아시아나IDT                             ,15700,18500,2,850,4.82,1,3600,29.75,1,237.43,251638,0,32180,22147,18500,18450,2457,7973,20190412
4,에어부산                                ,5990,6510,2,80,1.24,1,1380,29.93,1,108.95,722955,0,96291,47187,6510,6500,10156,9567,20190412
0,금호산업우                              ,37750,51000,2,2050,4.19,1,8700,29.95,2,602.74,17564,0,1934,1023,51000,50700,88,97,20190413
