0,에이프로젠 KIC                          ,4240,2245,2,45,2.05,4,1810,-29.92,1,105.66,4557100,0,200828,240038,2245,2240,16508,10566,20190106
0,웅진에너지                              ,1185,914,0,0,0.00,4,505,-29.88,1,0.00,0,0,0,0,0,0,0,0,20190316
0,폴루스바이오팜                          ,2665,1225,0,0,0.00,4,1140,-29.96,1,0.00,0,0,0,0,0,0,0,0,20190320
0,화천기계                                ,3175,2725,2,25,0.93,4,1360,-29.99,1,68.51,767711,0,65209,67603,2725,2720,4147,6214,20191015
